null_logit_beta,null_binned_slope
-0.042094229278108956,-0.005314327912700409
-0.02391188023050856,-0.004716222204647876
0.019137581656577196,-0.0014265542621008736
0.007801623605332315,0.004439018623131422
0.02776320217936216,0.002886351682741729
-0.04066833302355103,-0.00747851130471807
-0.0025201512963896906,0.006535977336535373
0.028982295376532335,0.0034256891774492675
-0.015768094032494455,-0.0063121965191898334
-0.05220894478867312,-0.0042461594841713395
-0.03924709962896344,-0.0016333535369852186
-0.032209710466644725,5.3762760631898e-05
0.09375824958745345,0.018558657995308044
0.040999775210085874,0.0018476528412534013
0.052716358157772966,0.010965992664531887
0.005243381223478791,0.0017808552061757605
0.0013784592374063219,-0.0035653682583123665
0.007801623605332327,0.0034461042949487154
-0.07317783631557769,-0.012315293905075481
0.009075309025085186,-0.0025415322517442036
0.011611932819418583,-0.004574170469223883
0.05961004696976678,0.007249142332124518
-0.02254406231218088,-0.00581326221594512
-0.015768094032494462,-0.00036991744226645554
0.039811902154951395,0.00776353747456196
-0.03783049552148162,-0.005316805051853768
0.005243381223478796,-0.0025116356211673865
0.022854208226544877,-0.0008055562973955418
-0.030815759122318587,-0.01072179672968689
0.03141084959427104,0.005582868195542932
0.0013784592374063236,-0.005184234829507137
0.04218464057149643,0.001925384080753123
0.03742705157400841,0.004017815559386427
-0.010421301536832754,-0.004119141544403994
0.005243381223478833,-0.005708111485021944
-0.0536733879089633,-0.007416240904411081
0.012874920397005387,-0.005209177181777233
0.026540869062587603,0.011479362759160682
-0.006453161852496477,-0.005768929793984219
0.04454542867556798,0.012576402770457924
0.03262035398221663,0.004495309697323045
0.02531527391631119,-0.0013787196531779718
0.014134390903723757,0.0066425801588032626
-0.02118049232533408,-0.010036478269057278
-0.015768094032494472,7.870511290199029e-05
0.05039615650124759,0.012057053349713756
0.03141084959427103,0.00558987256946693
-0.007771935320778694,-0.005242575999316048
0.01913758165657717,-0.001968368895961768
-0.0492948489245103,-0.005307323538776396
-0.002520151296389635,0.004914035621914679
-0.08405839454229873,-0.009664134862043827
0.021618692589034746,-0.00032003273772627237
0.002670475101338456,-0.008490815702591581
-0.0025201512963896975,0.0022474157396903034
-0.032209710466644725,-0.006863492666128094
0.02408639445715124,0.0018297148629073112
0.020379824730534533,0.0033300199596034558
0.01664287697186653,0.0018536321673687643
0.02654086906258763,0.007685806235062246
0.009075309025085175,0.004992791909223049
-0.06107101654871457,-0.011774504319023223
0.05039615650124757,0.007692810608986252
0.0026704751013384427,0.00285150077385819
-0.059581312112730336,-0.013326146211604278
-0.022544062312180903,-0.002627292912976574
-0.006453161852496467,-0.0030868490725671008
-0.018465976115796905,-0.0019743482220771365
0.04454542867556796,0.008819747250860302
-0.011751949862562679,-0.00633363668449792
-0.037830495521481614,-0.005271447582084224
8.270034232082211e-05,0.00285150077385819
0.03623003296194559,0.009849989627079907
8.270034232079528e-05,-0.0009575165894329773
0.060749429464713074,0.010518822200708152
0.035029924480624114,0.005581416104198211
0.028982295376532356,0.0066520616718806404
-0.030815759122318577,-0.00633466173230657
-0.006453161852496472,0.006046951589904102
0.007801623605332324,-0.0003748717205731819
-0.035011042305275554,-0.002110420631385765
-0.02118049232533406,-0.0031526216598360924
-0.01576809403249446,0.004958368043875587
-0.09684083519379541,-0.010747764129765629
0.01161193281941858,0.0007580442474162382
0.04454542867556797,0.006687937628572815
0.001378459237406315,9.66430912480859e-05
0.010345403863103989,0.003862353080386989
-0.0012168277193540657,0.0012784187159690472
-0.017114970502016057,-0.006868446944434813
-0.010421301536832737,-0.0025749310692830263
0.037427051574008406,0.008763456176668679
0.024086394457151255,0.00018488089163381515
-0.0038272969530315235,-0.0030678860464123754
-0.010421301536832746,-0.00467086473487834
-0.0012168277193540774,0.0011777952198165186
-0.02942624153982016,-0.0063276573583825576
0.010345403863103975,-0.0014036620054480684
-0.0793614999266861,-0.01017605286532791
0.020379824730534537,0.008699135680744399
-0.039247099628963444,-0.004766533952724141
0.027763202179362186,0.007156975301240711
0.048064552032123356,0.0061172514119437445
0.0065243227048060555,0.009226941566757291
-0.05661724597131842,-0.0006175469521497084
-0.06557127126566384,-0.011284026481047232
0.017891940190542504,0.0011887288242385997
0.08081588935370167,0.021748129485238594
0.014134390903723745,-0.0009335992849715202
-0.013086612435761374,-0.0036191821933506353
-0.043524822254846704,-0.009079012854030667
0.003958773858332934,0.003369398103257637
0.04572139126830189,0.0045431443062459555
-0.00909463932403565,-0.00040724549030334847
-0.105027837934651,-0.0038404172596190667
0.04454542867556797,0.010980428455915967
0.028982295376532335,0.002833562795512104
-0.03501104230527547,-0.002025685017962049
-0.006453161852496494,0.0022558722049590293
0.005243381223478795,0.002871915891357642
-0.0406683330235511,-0.003684954780619626
0.016642876971866533,0.008752949615782667
-0.05514280943445573,-0.009114888810722848
0.04454542867556795,0.006100765524942371
-0.08092142781753071,-0.015013860513493968
0.02654086906258761,0.0018012703236752123
0.0191375816565772,0.005035672239839237
-0.03501104230527548,0.002802641117126642
0.006524322704806093,0.0055838932433515676
-0.021180492325334078,-0.0031122184683732776
-0.005138291471163709,-0.0009191634935874396
0.03382670518857617,0.00501918635283786
0.014134390903723771,-0.005660276876099041
0.01913758165657719,-0.0030245786722601156
0.03862100109771723,0.0045012890234384165
-0.025283976403744506,-0.006847006779126729
0.048064552032123405,0.009371470441334644
0.012874920397005387,-0.0009156613066254344
0.03862100109771724,0.008281434803961407
0.04923178915669317,0.010924137381724344
0.011611932819418611,0.009252908966836027
0.03981190215495141,0.007238208727702438
0.040999775210085854,0.006125707877212469
-0.011751949862562672,0.0006743336818011605
0.002670475101338465,0.004982285348337036
-0.06107101654871455,-0.010671484981610625
0.011611932819418589,0.004463960975401514
-0.013086612435761362,-0.003589285562773824
-0.007771935320778728,9.869318686536454e-05
0.01539036845422907,0.005442866555736216
-0.028041126090233844,-0.002005269900462593
-0.006453161852496497,-0.0051912392034311385
-0.013086612435761336,7.870511290199029e-05
-0.013086612435761341,-0.002537603021246125
-0.019821140199737783,-0.006886384922780907
-0.03501104230527557,-0.009536091874467844
-0.019821140199737883,0.001186251685085235
0.001378459237406311,-0.005147333825006312
0.03019817059218806,0.006089831920520289
-0.01442531762444847,0.0022189712004582044
0.010345403863103987,-0.003017574298336112
-0.03360812747092523,-0.0010377249680860567
0.0775276771388125,0.017569672897623415
0.03262035398221664,0.006050453776866101
-0.04209422927810896,-0.011179900797932699
-0.04209422927810898,-0.006450746067651831
0.0026704751013384405,0.0012211025939687827
0.05155767317844235,0.011491321411391406
-0.02942624153982016,-0.0036694939414269032
-0.08880727191798538,-0.014608545332477777
-0.04784512454390273,-0.008007342238539598
0.01413439090372375,0.003906685502347897
0.04923178915669317,0.006702373419956896
0.014134390903723744,0.0023121632791506517
0.0065243227048060945,0.008251538173384589
0.03623003296194559,0.009312702227989656
-0.07625854231439977,-0.012330754744268212
0.03019817059218807,0.00824453379946059
0.053872230266926176,0.0152679650049524
-0.03641848741460945,-0.007994358538500229
-0.07936149992668606,-0.015068101492068308
-0.022544062312180882,-0.0057619254200602125
-0.07011905199735675,-0.013365524355258456
0.002670475101338442,0.004988264674452407
-0.030815759122318577,-0.010088840112750826
0.005243381223478781,-0.001955385195922403
-0.01576809403249445,-0.00042518346864944405
-0.002520151296389702,0.0017185848058687684
-0.03081575912231856,-0.006373014828152106
-0.03641848741460944,-0.0036097006802732743
0.007801623605332328,0.008720575846052493
-0.13232894607558565,-0.018873189624861397
-0.007771935320778734,-0.0014455172882556113
0.010345403863104008,0.0028504757260495463
0.022854208226544867,0.004403142666439248
-0.03783049552148162,-0.005856569590097375
-0.014425317624448446,-0.0020545566007302172
0.012874920397005388,-0.007319546638756629
0.005243381223478777,0.0006827901470698852
-0.05661724597131843,-0.009619802440082922
0.006524322704806073,-0.000942055750240245
0.00907530902508517,-0.0003379707160723583
-0.017114970502016106,-0.0019922862004232225
-0.05514280943445573,-0.009587428670352751
-0.05514280943445576,-0.002196608336154214
-0.0077719353207787185,-0.000917113397970154
-0.05074944378517511,-0.009042111849529853
0.04099977521008585,0.008781394155014766
0.06188612702321141,0.009437243028603635
0.03019817059218806,0.0001978645916731789
-0.00513829147116372,-0.000910707028318715
0.011611932819418613,0.0023336034444587468
0.03502992448062413,0.009341573810757824
-0.003827296953031506,-0.0030379894158355583
0.005243381223478843,-0.0020246599701534
0.02161869258903472,0.0007460855951855153
0.04218464057149642,0.0034401249688333553
0.003958773858332933,-0.0009360764241248848
0.05271635815777298,0.021166936707723523
0.010345403863103985,0.0017305434580994928
-0.025283976403744524,-0.004211308575287799
-0.013086612435761367,0.0033529122162562625
-0.02942624153982016,-0.0053038213518143956
-0.033608127470925224,-0.004748595974378054
0.015390368454229095,0.003405274059949809
0.026540869062587624,0.008259994638653312
8.270034232082034e-05,0.00600509630709656
-0.03501104230527555,-0.007428199556641807
0.017891940190542507,-0.005184234829507137
-0.00252015129638971,-0.0015077876885625965
0.02654086906258762,0.003392290359910449
-0.07471542862226203,-0.005391034104391482
-0.02666038141110863,-0.0005183755473418983
0.024086394457151262,0.005004750561453773
0.0052433812234787885,0.0006932967079558899
-0.025283976403744555,-0.007914150159847155
0.02776320217936218,0.006027988563749372
-0.05809673444682328,-0.01496149866980041
-0.056617245971318425,-0.0074570711394099775
0.016642876971866536,0.005562453078043474
-0.13057079427739515,-0.01942841500229774
-0.007771935320778712,0.003273728885411825
0.031410849594271026,-0.0008224692279329871
-0.029426241539820146,-0.00581326221594512
-0.0184659761157969,0.0005856688378793551
8.270034232081139e-05,0.0033529122162562625
0.006524322704806081,0.004423557783938691
0.024086394457151244,0.013039461117010456
0.005243381223478785,-0.002584412582360386
0.028982295376532363,0.008203703564461682
-0.028041126090233827,0.0011877037764299562
-0.005138291471163709,0.0022773123702671135
-0.03641848741460942,-0.0004620844731502677
-0.026660381411108557,-0.0004526029600728981
-0.003827296953031504,-0.004130075148826083
0.0026704751013384384,-0.003070363185565736
-0.053673387908963296,-0.010145131186942453
0.03981190215495141,0.004538190027939236
0.03981190215495142,0.008836660181397754
-0.06406595771002081,-0.015556102190890935
-0.0077719353207786985,0.002791707512704561
0.010345403863103982,0.002262876578883026
0.019137581656577186,-0.0003365186247276372
-0.013086612435761374,-0.004641993152110159
-0.015768094032494465,-0.0015387093669480586
0.04572139126830189,0.002370504448959562
0.009075309025085191,0.0001943624047111764
0.010345403863103984,-0.0014694345927170603
0.02161869258903475,0.003969980950463525
-0.019821140199737793,-0.0030988077247978267
-0.07164572433791964,-0.014947062878416328
-0.014425317624448519,0.000630001259840253
-0.0025201512963896823,0.001216148315662055
-0.04209422927810896,-0.008551634011553863
-0.07471542862226205,-0.012387045818459844
-0.08563551964166845,-0.014537818466902061
-0.009094639324035637,0.0044773717189769595
-0.032209710466644746,-0.0026417287043606617
0.040999775210085826,0.011534201742007593
-0.002520151296389638,0.0006469141903777051
0.012874920397005411,-0.0003305392986122771
0.009075309025085174,0.007683329095908882
0.04218464057149641,0.006680933254648807
-0.03783049552148163,-0.006925763066435084
0.021618692589034736,-0.0003235349246882707
-0.01175194986256269,-0.008923550375031229
0.016642876971866526,0.0012988338334684977
0.0078016236053323655,0.0038553487064629842
-0.017114970502016078,0.0038299793106568074
-0.04929484892451032,-0.01224806922646177
-0.10009689437614915,-0.010250281917865627
0.05846796166668487,0.016914251067570624
-0.028041126090233813,-0.005767904746175575
0.04099977521008585,0.010412219378440252
-0.025283976403744534,-0.0025510137648215693
0.005243381223478811,-0.00252854855170484
-0.049294848924510304,-0.012263957109190572
-0.023911880230508557,-0.005768929793984219
0.057323155551040714,0.005099394731490935
-0.015768094032494465,-0.005705634345868585
-0.08563551964166842,-0.01821529065565524
0.05961004696976678,0.008840162368359753
0.031410849594271,-0.005106503590007418
0.03742705157400843,0.00666649746326472
0.025315273916311186,-0.0014071641924100666
-0.023911880230508567,-0.004206781340517156
-0.039247099628963424,-0.008478857050360857
-0.03641848741460943,-0.006913804414204361
-0.052208944788673134,-0.005362162521623315
-0.06107101654871455,-0.002113324814075203
0.052716358157772966,0.0098998743316201
-0.013086612435761374,-0.0008773082107798966
0.03502992448062412,0.005611312734775023
0.04689442587035622,0.011476885620007319
-0.0809214278175307,-0.009107884436798845
0.06074942946471309,0.014746565488590957
0.014134390903723752,0.001840648467329392
-0.03783049552148166,-0.0074795363525267155
-0.0522089447886731,-0.008554111150707224
0.03742705157400841,-0.000882262489086616
-0.043524822254846704,-0.008001362912424235
-0.011751949862562698,-0.0025998734215531187
-0.026660381411108616,-0.008488338563438223
0.0026704751013384444,0.002326599070534739
-0.07625854231439975,-0.011291030854971245
8.270034232080983e-05,0.0028061433040886498
0.022854208226544853,0.006074371081327558
-0.07625854231439985,-0.013909816128272717
-0.011751949862562663,-0.004210283527479158
-0.022544062312180896,-0.003712801315579166
-0.013086612435761358,-0.0009589686807776956
0.022854208226544867,0.010913630820838332
-0.0077719353207787376,0.0017808552061757605
-0.002520151296389622,-0.002479261851437217
0.0078016236053323335,0.0023047318616905704
0.04806455203212341,0.008849643881437119
0.011611932819418596,-0.00252709646036012
-0.001216827719354066,0.0017389999233682189
0.050396156501247576,0.012606299401034743
-0.0266603814111086,-0.010608189533494992
0.030198170592188052,0.002895833195819099
-0.042094229278108956,-0.016593348941034553
-0.05809673444682328,-0.0020914576052310425
-0.01442531762444847,0.002784703138780556
-0.010421301536832744,-0.0009575165894329773
0.007801623605332318,-0.0035847583280031736
0.10220849952390804,0.021266108112531323
-0.02254406231218087,-0.0036684688936182595
-0.019821140199737783,-0.007928585951231238
0.0374270515740084,0.010409742239286897
0.02037982473053449,0.001840648467329392
-0.014425317624448472,-0.003080869746451738
-0.05514280943445576,-0.007469029791640702
0.05846796166668486,0.00890841209478211
0.017891940190542535,0.0023336034444587468
-0.014425317624448453,-0.002528121508168764
-0.04784512454390272,-0.008994277240606948
-0.02804112609023376,-0.010097296578019546
-0.006453161852496471,-0.0015232485277553276
0.05732315555104071,0.0040945217510775025
-0.029426241539820153,-0.00636105617592138
-0.12533910545924448,-0.018391168252154127
-0.0012168277193540836,-0.00044414649480417346
0.024086394457151234,0.007258623845201884
-0.06859777896259449,-0.009613823113967558
0.0013784592374063236,0.0006504163773397049
-0.01846597611579689,-0.0057998514723696815
0.01913758165657719,0.004484376092900963
0.019137581656577186,0.003962976576539519
-0.07780721881681632,-0.008617406598822855
0.030198170592188066,0.0034889846255648947
-0.09522203419543504,-0.010738282616688254
-0.00909463932403565,0.002268855904998389
0.07972222415320168,0.014790470867015775
-0.010421301536832728,-0.0046768440609937
0.04218464057149643,0.0040262720246551555
-0.02942624153982015,-0.0005099190820731736
-0.006453161852496521,-0.010575815763764812
0.005243381223478834,-0.0019908341090785057
0.011611932819418592,-0.005156388294547601
0.019137581656577207,0.004010811185462421
0.026540869062587614,0.004008334046309066
-0.02528397640374453,-0.001528202806062047
0.0708851515487381,0.015306318100797935
-0.03641848741460944,-0.010685920772994708
-0.017114970502016075,-0.006273843423344291
0.005243381223478836,-0.00045157791226425604
-0.017114970502016068,0.0011947081503539624
0.021618692589034743,0.006063864520441544
-0.02942624153982014,-0.004216262853594522
-0.03360812747092521,-0.003708872085081083
-0.02804112609023384,-0.00317653896429755
-0.011751949862562741,0.004913010574106045
-0.03924709962896344,0.003752248071157091
0.04218464057149641,0.005612764826119744
0.05617561048441258,0.005117332709837025
0.05387223026692614,0.0067741253333412545
0.033826705188576174,0.003472498738563526
-0.04784512454390272,-0.005286908421276948
0.03623003296194558,0.004032251350770519
0.05155767317844237,0.010944552499223785
-0.10173424703281611,-0.01935316090195138
-0.01042130153683274,-0.0025833875345517483
0.06528028683177414,0.008864079672821205
0.030198170592188066,0.00877438978109076
0.07199846760740647,0.01103774457791624
-0.032209710466644746,-0.0020889804660776793
0.05271635815777296,0.0024028782186897397
0.06865091310820266,0.006310041938980078
-0.049294848924510276,-0.011200315915432154
0.04572139126830189,0.015760919982081744
-0.0731778363155777,-0.011319902437739414
-0.021180492325334067,-0.005245053138469405
0.019137581656577203,0.0007675257604936022
-0.0171149705020161,-0.0020889804660776793
0.11052476585350697,0.01760452380650695
-0.01042130153683274,0.0006658772165324262
-0.021180492325334085,-0.008985820775338223
-0.00252015129638964,-0.0057763612114443
-0.029426241539820153,-0.005235571625392041
-0.018465976115796895,-0.0025833875345517483
-0.007771935320778731,0.004429537110054053
-0.005138291471163736,-0.006818135196358549
-0.06859777896259449,-0.00964722193150638
-0.017114970502016078,-0.004159971779402892
0.00907530902508517,0.00019086021774917527
0.011611932819418575,0.00011560611740280696
-0.05074944378517503,-0.01176006852763914
-0.011751949862562686,-0.005252484555929489
-0.06557127126566387,-0.009571967831160023
-0.07936149992668613,-0.02094913521649333
-0.019821140199737783,-0.0020461001354614913
-0.023911880230508543,-0.0015147920624866014
8.270034232080903e-05,0.006582786897649634
-0.0038272969530315174,-0.0052141314600839565
0.0052433812234788475,0.0006718565426477973
0.02531527391631116,-0.006180651344651846
0.01539036845422909,-0.0008857646760486143
0.006524322704806087,0.00285150077385819
-0.04640023528853022,-0.007508407935294882
0.058467961666684866,0.009927720866579623
-0.04496014610833037,-0.014937581365338962
-0.04929484892451031,-0.011700275266485507
-0.005138291471163733,0.0011992353851246044
-0.0731778363155777,-0.011806878088753404
-0.033608127470925224,-0.002632247191283292
0.00524338122347879,0.00497382888306831
0.016642876971866526,-0.004115639357441987
0.012874920397005425,0.00017539937855643727
-0.06256588566583068,-0.013396873077179988
-0.052208944788673106,-0.012226629061153679
-0.01846597611579691,-0.0020246599701534
0.07421757645499262,0.011570077698699773
-0.033608127470925224,-0.010110707321594989
8.270034232082132e-05,0.004979808209183671
0.05387223026692616,0.01249371725265148
0.015390368454229073,0.003971433041808243
0.00395877385833293,-0.0003723945814198201
0.022854208226544884,0.0007052553601866157
-0.02391188023050857,0.0012126461287000553
0.031410849594271005,0.004495309697323045
-0.009094639324035626,0.0017688965539450375
-0.006453161852496503,0.006543408753995454
0.08190716996393567,0.012104887958636658
-0.017114970502016102,3.437269094109241e-05
-0.00909463932403567,-0.002541105208208126
0.04099977521008585,0.0028813974044350097
-0.00121682771935408,0.0017843573931377616
-0.014425317624448451,-0.002505656295052024
0.011611932819418585,0.002862434378280272
-0.03641848741460942,-0.005242575999316048
-0.03360812747092524,-1.593905713517668e-05
-0.040668333023551134,-0.008533696033207767
-0.029426241539820163,-0.0015376843191394081
-0.07164572433791967,-0.01716506020547226
-0.006453161852496475,-0.005235571625392041
-0.010421301536832763,7.622797374862711e-05
0.022854208226544864,0.0008128832302631506
0.02654086906258761,0.002405355357843103
-0.025283976403744517,-0.007995383586308875
0.025315273916311175,0.005035672239839237
0.01913758165657718,0.010322529486709812
0.017891940190542514,0.0017340456450615008
-0.042094229278108956,-0.010686945820803349
0.028982295376532363,0.00878532338551284
0.05155767317844237,0.014636460479361058
0.03981190215495141,0.00666649746326472
0.016642876971866522,-0.0009181384457787961
-0.06557127126566394,-0.012834643325819645
0.04218464057149643,0.0013297555118539528
-0.07625854231439982,-0.012370132887922396
-0.030815759122318587,-0.0020889804660776793
0.007801623605332333,-0.0024638010122444848
-0.09360932332745209,-0.017723787769870613
0.02037982473053447,0.007146468740354707
0.009075309025085198,0.002372981588112924
-0.05661724597131841,-0.004206781340517156
-0.06859777896259452,-0.0031715846859908317
-0.0536733879089633,-0.006976074814511349
0.08516685941626773,0.02445805674161524
0.06302015738545036,0.01209993368032994
0.06976930562612368,0.021190854012184967
0.012874920397005392,0.003308579794295362
0.027763202179362182,-0.0008284485540483472
0.024086394457151244,0.004525206327899862
-0.014425317624448477,-0.0036550581500428155
0.01664287697186652,0.001186251685085235
0.033826705188576146,-0.005657799736945679
0.06302015738545036,0.007221295797164984
-0.05958131211273035,-0.012823282677861486
-0.040668333023551134,-0.002073519626884947
-0.07471542862226203,-0.014391837500979988
0.0065243227048060815,0.002262876578883026
-0.0522089447886731,-0.014437622014285612
-0.030815759122318546,-0.004710242878532512
0.003958773858332951,0.0006683543556857893
-0.018465976115796895,-0.006331586588880639
0.06074942946471311,0.018525686221305303
0.07088515154873808,0.013151616221857634
-0.05220894478867313,-0.005361137473814663
-0.009094639324035621,-0.005223612973161318
0.02654086906258761,-0.0003365186247276372
0.011611932819418604,0.00015993853936371454
-0.003827296953031529,0.0022917481616512095
0.03262035398221667,-0.005632857384675586
-0.00382729695303153,0.005478742512428396
-0.022544062312180885,-0.006848031826935369
0.028982295376532366,0.004010811185462421
0.01539036845422908,-0.004608594334571345
-0.02254406231218089,-0.005730576698138675
0.019137581656577172,-0.0051528861075856025
0.007801623605332318,0.004388706875055161
-0.014425317624448498,-0.0020759967660383015
-0.026660381411108564,-0.004171930431633618
-0.01175194986256268,-0.000942055750240245
-0.09522203419543503,-0.009189117863260567
0.006524322704806086,0.0012734644376623306
0.03382670518857618,-0.0040179200439789025
0.05617561048441257,0.011480387806969325
0.03623003296194562,0.01045509970905644
0.01913758165657719,0.00023766977886343355
0.009075309025085148,0.0017524106669436616
-0.0012168277193540615,-0.002509158482014026
-0.03783049552148163,-0.01010327590413491
0.012874920397005395,-0.003015097159182746
-0.036418487414609464,-0.01172769475790897
0.021618692589034757,0.0034087762469118153
0.019137581656577175,0.00287687016966436
0.015390368454229093,-0.003572799675772451
0.011611932819418603,0.0006803130079165234
-0.006453161852496478,-0.004754575300493416
-0.02528397640374451,-0.0009944175939337926
0.04572139126830188,0.00023169045274807343
